CALL MOSOTIETKIEM(3, 'Nguyễn Thị Như Quỳnh', '680040861383', 'Q6', '2024-08-29', 324123);
CALL MOSOTIETKIEM(3, 'Trịnh Hoàng Giang', '053475787088', 'Tân Bình', '2024-10-12', 115809);
CALL MOSOTIETKIEM(0, 'Nguyễn Văn Giáp', '439751192777', 'Q5', '2024-05-23', 437995);
CALL MOSOTIETKIEM(3, 'Nguyễn Thị Thu Giang', '292871774518', 'Q6', '2024-08-15', 540874);
CALL MOSOTIETKIEM(0, 'Trương Hoài Giang', '084139588115', 'Q9', '2024-07-31', 655037);
CALL MOSOTIETKIEM(0, 'Quách Đại Phan Duy', '050896106741', 'Thủ Đức', '2024-12-31', 578726);
CALL MOSOTIETKIEM(0, 'Nguyễn Duy Hải', '833053903895', 'Q11', '2024-03-07', 997968);
CALL MOSOTIETKIEM(3, 'Trần Thanh Hải', '448579326433', 'Q3', '2024-07-21', 182563);
CALL MOSOTIETKIEM(3, 'Nguyễn Lâm Hải', '426300463900', 'Q3', '2024-09-11', 441772);
CALL MOSOTIETKIEM(0, 'Trần Liêu Phước Hải', '229207583214', 'Q6', '2024-10-28', 600178);
CALL MOSOTIETKIEM(0, 'Nguyễn Thị Hồng Hạnh', '863764466661', 'Q8', '2024-04-03', 154313);
CALL MOSOTIETKIEM(0, 'Lê Văn Hạnh', '127894211593', 'Q7', '2024-09-16', 936830);
CALL MOSOTIETKIEM(3, 'Hoàng Ngọc Hạnh', '026289702922', 'Q4', '2024-04-27', 909475);
CALL MOSOTIETKIEM(3, 'Vưu Chí Hào', '019681577398', 'Q3', '2024-01-30', 429271);
CALL MOSOTIETKIEM(6, 'Võ Trung Nghĩa', '040887798376', 'Bình Thạnh', '2024-12-07', 579512);
CALL MOSOTIETKIEM(0, 'Trần Trung Nghĩa', '781532069421', 'Q1', '2024-08-11', 177717);
CALL MOSOTIETKIEM(3, 'Nguyễn Hữu Nghĩa', '610746624279', 'Q10', '2024-04-26', 751433);
CALL MOSOTIETKIEM(6, 'Phạm Hoàng Hảo', '286831004280', 'Q5', '2024-01-06', 926594);
CALL MOSOTIETKIEM(6, 'Trần Hoàng Nam', '326761076849', 'Q5', '2024-06-13', 205620);
CALL MOSOTIETKIEM(0, 'Nguyễn Trần Nhật Linh', '821426574977', 'Q8', '2024-06-18', 367029);
CALL MOSOTIETKIEM(3, 'Hồ Chí Na', '401630321023', 'Q3', '2024-02-27', 363919);
CALL MOSOTIETKIEM(0, 'Đào Công Nhanh', '308150737548', 'Q11', '2024-07-23', 694330);
CALL MOSOTIETKIEM(3, 'Võ Minh Nhựt', '244224841606', 'Q4', '2024-10-31', 351706);
CALL MOSOTIETKIEM(3, 'Trương Ly Nha', '993016030494', 'Q3', '2024-03-16', 728702);
CALL MOSOTIETKIEM(0, 'Nguyễn Thị Kim Nhi', '020940072961', 'Q9', '2024-07-31', 639138);
CALL MOSOTIETKIEM(0, 'Nguyễn Hoàng Nhựt', '074497260637', 'Tân Bình', '2024-04-29', 733309);
CALL MOSOTIETKIEM(0, 'Nguyễn Lê Phước', '427875778085', 'Q4', '2024-01-03', 369110);
CALL MOSOTIETKIEM(6, 'Lê Thị Nhiệm', '865942767285', 'Q6', '2024-03-28', 604396);
CALL MOSOTIETKIEM(0, 'Lê Thanh Phong', '281284444778', 'Q5', '2024-05-23', 234061);
CALL MOSOTIETKIEM(3, 'Lê Quang Ngự', '576081832024', 'Q12', '2024-01-03', 301047);
CALL MOSOTIETKIEM(0, 'Nguyễn Thanh Phú', '539626429792', 'Q10', '2024-07-17', 737379);
CALL MOSOTIETKIEM(6, 'Huỳnh Thanh Tâm', '371536763812', 'Q6', '2024-06-15', 585017);
CALL MOSOTIETKIEM(3, 'Cao Phạm Huỳnh Như', '034007445724', 'Bình Tân', '2024-10-04', 281242);
CALL MOSOTIETKIEM(6, 'Huỳnh Thị Anh Thư', '129782020193', 'Q12', '2024-09-22', 665269);
CALL MOSOTIETKIEM(6, 'Phan Văn Thặng', '082320007970', 'Tân Bình', '2024-01-27', 817237);
CALL MOSOTIETKIEM(0, 'Đào Tấn Tài', '985963157065', 'Q4', '2024-05-06', 629612);
CALL MOSOTIETKIEM(0, 'Trương Nhựt Phương', '220784382888', 'Q1', '2024-09-29', 969924);
CALL MOSOTIETKIEM(0, 'Nguyễn Thị Thầm', '327299735442', 'Q6', '2024-08-05', 834050);
CALL MOSOTIETKIEM(0, 'Nguyễn Thanh Phương', '690094640124', 'Q11', '2024-03-03', 180016);
CALL MOSOTIETKIEM(3, 'Nguyễn Trung Thành', '566850222587', 'Bình Tân', '2024-10-22', 238798);
CALL MOSOTIETKIEM(3, 'Nguyễn Sơn Thủy', '488654587816', 'Q7', '2024-12-08', 952830);
CALL MOSOTIETKIEM(0, 'Lê Minh Thái', '629935737133', 'Q3', '2024-02-26', 388564);
CALL MOSOTIETKIEM(6, 'Nguyễn Thị Tố Tri', '871124855561', 'Q6', '2024-12-12', 284776);
CALL MOSOTIETKIEM(0, 'Lê Huy Tùng', '632276284802', 'Q11', '2024-01-13', 807649);
CALL MOSOTIETKIEM(3, 'Nguyễn Huỳnh', '826433357742', 'Q4', '2024-01-12', 721691);
CALL MOSOTIETKIEM(6, 'Phạm Thanh Thưởng', '454186060766', 'Q10', '2024-07-12', 729902);
CALL MOSOTIETKIEM(6, 'Trần Hoàng Đạo', '038952922053', 'Q7', '2024-04-09', 318329);
CALL MOSOTIETKIEM(0, 'Nguyễn Anh Thư', '749438622047', 'Q5', '2024-06-04', 252995);
CALL MOSOTIETKIEM(0, 'Nguyễn Thành Châu', '959727218960', 'Bình Thạnh', '2024-01-31', 646939);
CALL MOSOTIETKIEM(0, 'Trần Chí Thiện', '536445561384', 'Q1', '2024-08-11', 132649);
CALL MOSOTIETKIEM(6, 'Lê Hoàng Luân', '289797794578', 'Q2', '2024-04-05', 963541);
CALL MOSOTIETKIEM(3, 'Lê Duy Trí', '119664029213', 'Q1', '2024-03-16', 800025);
CALL MOSOTIETKIEM(3, 'Nguyễn Minh Trí', '715752338929', 'Q1', '2024-08-30', 775140);
CALL MOSOTIETKIEM(3, 'Trịnh Văn Minh Hải', '550055936579', 'Tân Bình', '2024-11-22', 620512);
CALL MOSOTIETKIEM(3, 'Trần Minh Vương', '953834750341', 'Q11', '2024-06-25', 476093);
CALL MOSOTIETKIEM(6, 'Trần Thị Thanh Trúc', '145477495795', 'Tân Bình', '2024-04-25', 484787);
CALL MOSOTIETKIEM(0, 'Trần Văn Diệp', '004564598313', 'Q3', '2024-09-17', 649918);
CALL MOSOTIETKIEM(0, 'Nguyễn Hữu Sơn', '823128188622', 'Q8', '2024-01-10', 261010);
CALL MOSOTIETKIEM(0, 'Nguyễn Thanh Khoa', '258976841647', 'Q12', '2024-07-15', 800260);
CALL MOSOTIETKIEM(6, 'Đặng Thị Yến Xuân', '921747631298', 'Bình Thạnh', '2024-01-13', 495544);
CALL MOSOTIETKIEM(3, 'Nguyễn Bình Phương', '470863744216', 'Tân Bình', '2024-01-25', 725275);
CALL MOSOTIETKIEM(3, 'Phạm Quốc Hậu', '559242456629', 'Q11', '2024-05-07', 886097);
CALL MOSOTIETKIEM(6, 'Trần Quốc Việt', '514513045586', 'Q1', '2024-03-11', 991322);
CALL MOSOTIETKIEM(0, 'Đoàn Quang Vinh', '211800222436', 'Q12', '2024-05-07', 531175);
CALL MOSOTIETKIEM(3, 'Nguyễn Thanh Bình', '906744147256', 'Q3', '2024-06-06', 218527);
CALL MOSOTIETKIEM(3, 'Nguyễn Anh Thi', '095450093733', 'Tân Bình', '2024-09-22', 393023);
CALL MOSOTIETKIEM(3, 'Lê Thùy Trang', '463255899662', 'Q5', '2024-01-01', 536199);
CALL MOSOTIETKIEM(3, 'Đoàn Thanh Trọng', '616703992317', 'Q8', '2024-08-06', 428555);
CALL MOSOTIETKIEM(6, 'Mai Văn Khánh', '290846395150', 'Tân Bình', '2024-10-25', 386661);
CALL MOSOTIETKIEM(6, 'Nguyễn Vũ Đăng Khoa', '531140417796', 'Q8', '2024-07-13', 127424);
CALL MOSOTIETKIEM(6, 'Dương Thị Hà', '924713637538', 'Thủ Đức', '2024-05-31', 826964);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Bình', '856949268526', 'Q1', '2024-11-11', 572342);
CALL MOSOTIETKIEM(6, 'Nguyễn Thị Thanh Thủy', '750991329015', 'Q9', '2024-01-10', 671764);
CALL MOSOTIETKIEM(3, 'Lê Quang Nguyên', '390159636097', 'Q2', '2024-10-25', 237834);
CALL MOSOTIETKIEM(3, 'Đặng Thị Kim Ngọc', '847689708166', 'Q1', '2024-09-23', 886424);
CALL MOSOTIETKIEM(6, 'Nguyễn Hữu Duy', '933819164703', 'Tân Bình', '2024-04-04', 125175);
CALL MOSOTIETKIEM(0, 'Nguyễn Anh Tú', '461931512556', 'Q4', '2024-05-23', 580638);
CALL MOSOTIETKIEM(3, 'Tống Thành Nhân', '669902418700', 'Q12', '2024-07-30', 905412);
CALL MOSOTIETKIEM(3, 'Trần Lương Thanh Nghị', '569782308741', 'Q12', '2024-08-29', 774289);
CALL MOSOTIETKIEM(3, 'Vũ Đức Nhất', '085449914674', 'Q2', '2024-12-14', 634129);
CALL MOSOTIETKIEM(6, 'Bùi Minh Sang', '488374109837', 'Q7', '2024-02-11', 891913);
CALL MOSOTIETKIEM(6, 'Nguyễn Tuấn Phương', '003065818047', 'Bình Tân', '2024-02-04', 446308);
CALL MOSOTIETKIEM(0, 'Huỳnh Hạnh Phúc', '872726082129', 'Bình Thạnh', '2024-05-05', 330708);
CALL MOSOTIETKIEM(6, 'Cao Quang', '213289058866', 'Bình Thạnh', '2024-12-12', 641497);
CALL MOSOTIETKIEM(6, 'Lê Hoàng Tâm', '017378856128', 'Q8', '2024-06-13', 141324);
CALL MOSOTIETKIEM(6, 'Nguyễn Thanh Toàn', '691818586438', 'Tân Bình', '2024-10-05', 737171);
CALL MOSOTIETKIEM(3, 'Nguyễn Minh Tâm', '236355211433', 'Q2', '2024-11-07', 309893);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Thành', '248440601664', 'Q8', '2024-09-12', 878076);
CALL MOSOTIETKIEM(6, 'Trịnh Kiều Trang', '123387573031', 'Q5', '2024-11-25', 813382);
CALL MOSOTIETKIEM(3, 'Trần Anh Tuấn', '646175239133', 'Q4', '2024-04-08', 581338);
CALL MOSOTIETKIEM(6, 'Phạm Lộc Tiến', '946808445101', 'Q9', '2024-02-15', 420419);
CALL MOSOTIETKIEM(0, 'Nguyễn Minh Trường', '085248629905', 'Bình Tân', '2024-03-05', 259262);
CALL MOSOTIETKIEM(3, 'Nguyễn Thị Thanh Thúy', '629631143927', 'Q4', '2024-12-02', 512533);
CALL MOSOTIETKIEM(6, 'Mai Gia Hải', '790655833229', 'Q2', '2024-09-12', 244150);
CALL MOSOTIETKIEM(0, 'Âu Thành Vĩnh', '875176964520', 'Q10', '2024-08-07', 825751);
CALL MOSOTIETKIEM(3, 'Hồ Ngọc Bách', '493556044063', 'Q2', '2024-12-20', 835994);
CALL MOSOTIETKIEM(0, 'Huỳnh Trung Hiếu', '420315000532', 'Q7', '2024-04-16', 434840);
CALL MOSOTIETKIEM(3, 'Nguyễn Sỹ Hoàng', '248002509632', 'Q11', '2024-06-12', 297612);
CALL MOSOTIETKIEM(6, 'Võ Thanh Bình', '568873411709', 'Q10', '2024-02-07', 431759);
CALL MOSOTIETKIEM(0, 'Nguyễn Bá Duy', '108856176037', 'Tân Bình', '2024-03-03', 575707);
CALL MOSOTIETKIEM(6, 'Mai Trần Hồng Yến', '055724846054', 'Q7', '2024-12-02', 362711);
CALL MOSOTIETKIEM(3, 'Huỳnh Quang Bình', '652938764527', 'Thủ Đức', '2024-07-06', 169475);
CALL MOSOTIETKIEM(6, 'Dương Quốc Huy', '686413008272', 'Thủ Đức', '2024-05-18', 504042);
CALL MOSOTIETKIEM(0, 'Thái Duy Mạnh Dũng', '389154713413', 'Q6', '2024-12-18', 778992);
CALL MOSOTIETKIEM(0, 'Đào Duy Lên', '313947181276', 'Q11', '2024-12-20', 355576);
CALL MOSOTIETKIEM(6, 'Đỗ Hữu Quốc Trường', '373672714994', 'Q7', '2024-06-03', 962148);
CALL MOSOTIETKIEM(0, 'Phan Ngọc Minh', '110250934234', 'Q10', '2024-12-23', 564474);
CALL MOSOTIETKIEM(3, 'Hồ Quốc Thái', '964920645970', 'Q3', '2024-07-28', 712087);
CALL MOSOTIETKIEM(6, 'Hoàng Trọng Viên', '560954993220', 'Q12', '2024-12-30', 540936);
CALL MOSOTIETKIEM(6, 'Trần Bá Sỹ Quỳnh', '139750001987', 'Q6', '2024-04-02', 813022);
CALL MOSOTIETKIEM(0, 'Nguyễn Ngô Ngọc Ngân', '409505738102', 'Q3', '2024-10-21', 233836);
CALL MOSOTIETKIEM(6, 'Lê Hoàng Hiệp', '437409082959', 'Thủ Đức', '2024-04-25', 109579);
CALL MOSOTIETKIEM(0, 'Châu Quốc Tiến', '359410280111', 'Q8', '2024-03-17', 408603);
CALL MOSOTIETKIEM(0, 'Trần Việt Long', '953960238266', 'Q7', '2024-02-11', 697033);
CALL MOSOTIETKIEM(0, 'Nguyễn Phí Thuận', '155750345633', 'Q11', '2024-04-10', 637199);
CALL MOSOTIETKIEM(3, 'Nguyễn Minh Tín', '654342337424', 'Q4', '2024-11-07', 930720);
CALL MOSOTIETKIEM(6, 'Nguyễn Đình Tâm', '629698840567', 'Bình Tân', '2024-12-19', 753634);
CALL MOSOTIETKIEM(6, 'Nguyễn Quốc Thuận', '085335565252', 'Bình Tân', '2024-09-05', 452892);
CALL MOSOTIETKIEM(0, 'Phan Thị Thương', '770766643930', 'Q4', '2024-09-01', 998763);
CALL MOSOTIETKIEM(3, 'Dương Nguyên An Thuyên', '762144484381', 'Q11', '2024-11-24', 562385);
CALL MOSOTIETKIEM(0, 'Ngô Đức Hải', '037969896898', 'Bình Tân', '2024-05-22', 208185);
CALL MOSOTIETKIEM(0, 'Võ Kim Tiên', '586486978248', 'Q10', '2024-10-03', 589676);
CALL MOSOTIETKIEM(0, 'Hồ Trần Trí', '691780538306', 'Q11', '2024-08-06', 177509);
CALL MOSOTIETKIEM(3, 'Nguyễn Tự Thuật', '954266401597', 'Q1', '2024-01-17', 113882);
CALL MOSOTIETKIEM(3, 'Trịnh Đình Tiến', '534492130855', 'Q6', '2024-06-29', 396694);
CALL MOSOTIETKIEM(6, 'Nguyễn Ngọc Tịnh', '483700219717', 'Tân Bình', '2024-05-05', 511605);
CALL MOSOTIETKIEM(3, 'Lê Quang Tín', '840080827501', 'Q9', '2024-11-27', 715571);
CALL MOSOTIETKIEM(0, 'Nguyễn Minh Tiến', '910547430132', 'Q3', '2024-05-30', 963826);
CALL MOSOTIETKIEM(0, 'Nguyễn Thanh Thuận', '341893246898', 'Thủ Đức', '2024-03-02', 383912);
CALL MOSOTIETKIEM(3, 'Nguyễn Đỗ Quỳnh Trâm', '173535365852', 'Q5', '2024-09-26', 219792);
CALL MOSOTIETKIEM(3, 'Trần Công Trực', '130618927050', 'Q3', '2024-02-24', 679406);
CALL MOSOTIETKIEM(6, 'Nguyễn Hoàng Ái Trân', '621057247000', 'Q1', '2024-04-06', 764684);
CALL MOSOTIETKIEM(6, 'Nguyễn Lê Nhật Triều', '707750301800', 'Thủ Đức', '2024-12-25', 679376);
CALL MOSOTIETKIEM(0, 'Trần Hồng Thiên Trúc', '413380692531', 'Q2', '2024-08-16', 227461);
CALL MOSOTIETKIEM(3, 'Nguyễn Anh Trí', '916367058378', 'Thủ Đức', '2024-05-01', 801494);
CALL MOSOTIETKIEM(0, 'Nguyễn Minh Triệu', '339696676966', 'Q4', '2024-09-28', 147800);
CALL MOSOTIETKIEM(3, 'Đào Nguyễn Minh Trí', '399268786113', 'Q4', '2024-04-17', 262530);
CALL MOSOTIETKIEM(3, 'Nguyễn Mai Thiên Trang', '405091794844', 'Q9', '2024-07-08', 595667);
CALL MOSOTIETKIEM(3, 'Trần Minh Triệu', '988700730037', 'Q10', '2024-10-12', 218714);
CALL MOSOTIETKIEM(3, 'Nguyễn Bảo Trung', '991180190731', 'Bình Tân', '2024-05-10', 774952);
CALL MOSOTIETKIEM(0, 'Dương Minh Trực', '063717531473', 'Q4', '2024-12-19', 360793);
CALL MOSOTIETKIEM(0, 'Lê Huỳnh Thanh Trúc', '989079860349', 'Thủ Đức', '2024-05-07', 857516);
CALL MOSOTIETKIEM(6, 'Nguyễn Minh Trung', '220184909521', 'Q4', '2024-04-22', 783562);
CALL MOSOTIETKIEM(6, 'Nguyễn Xuân Trường', '475484743937', 'Q6', '2024-11-08', 855263);
CALL MOSOTIETKIEM(3, 'Phạm Anh Tuấn', '436471104720', 'Q2', '2024-11-22', 642279);
CALL MOSOTIETKIEM(3, 'Nguyễn Phước Trung', '681894851874', 'Q8', '2024-04-14', 208645);
CALL MOSOTIETKIEM(0, 'Đào Tiến Trường', '535026639035', 'Q10', '2024-11-23', 839595);
CALL MOSOTIETKIEM(0, 'Cao Hữu Trọng', '108357042973', 'Q4', '2024-07-02', 173335);
CALL MOSOTIETKIEM(0, 'Nguyễn Huỳnh Quang Tuấn', '192689425451', 'Q5', '2024-11-19', 249624);
CALL MOSOTIETKIEM(6, 'Nguyễn Phan Anh Tuấn', '459976104739', 'Q3', '2024-04-27', 930458);
CALL MOSOTIETKIEM(3, 'Nguyễn Anh Tuấn', '243723172538', 'Bình Thạnh', '2024-06-01', 889280);
CALL MOSOTIETKIEM(6, 'Đỗ Đặng Tùng', '370725526506', 'Q3', '2024-06-13', 229950);
CALL MOSOTIETKIEM(0, 'Nguyễn Công Anh Tuấn', '580834934077', 'Thủ Đức', '2024-12-31', 134796);
CALL MOSOTIETKIEM(0, 'Hoàng Thanh Tùng', '635641776114', 'Q1', '2024-10-24', 114732);
CALL MOSOTIETKIEM(6, 'Nguyễn Duy Tăng', '930498463528', 'Tân Bình', '2024-09-25', 225612);
CALL MOSOTIETKIEM(6, 'Phan Thanh Tùng', '678406228485', 'Q5', '2024-02-16', 843560);
CALL MOSOTIETKIEM(3, 'Nguyễn Thị Thanh Tuyền', '771357503353', 'Q5', '2024-02-03', 203865);
CALL MOSOTIETKIEM(0, 'Cao Triệu Vĩ', '797672676401', 'Thủ Đức', '2024-10-20', 392926);
CALL MOSOTIETKIEM(3, 'Lê Khánh Tường', '876582689804', 'Q9', '2024-03-14', 627375);
CALL MOSOTIETKIEM(3, 'Nguyễn Hà Tuyết Vân', '040322704283', 'Bình Thạnh', '2024-07-14', 611957);
CALL MOSOTIETKIEM(3, 'Trần Văn Tý', '244893710340', 'Q1', '2024-02-19', 922797);
CALL MOSOTIETKIEM(6, 'Bùi Quốc Tý', '186464284332', 'Bình Tân', '2024-11-07', 758678);
CALL MOSOTIETKIEM(3, 'Đặng Hữu Vinh', '695336989974', 'Q3', '2024-12-15', 584647);
CALL MOSOTIETKIEM(0, 'Đỗ Xuân Vinh', '233968543171', 'Bình Thạnh', '2024-06-25', 728585);
CALL MOSOTIETKIEM(6, 'Huỳnh Ngọc Vinh', '418460655638', 'Q7', '2024-09-24', 357638);
CALL MOSOTIETKIEM(0, 'Nguyễn Quốc Việt', '202075370745', 'Q9', '2024-01-16', 145418);
CALL MOSOTIETKIEM(0, 'Nguyễn Lê Thành Vũ', '446766392800', 'Q2', '2024-10-07', 967167);
CALL MOSOTIETKIEM(3, 'Tướng Văn Vĩ', '270976487973', 'Q10', '2024-09-28', 886727);
CALL MOSOTIETKIEM(3, 'Võ Phước Vinh', '555394364439', 'Q11', '2024-01-21', 371982);
CALL MOSOTIETKIEM(3, 'Mai Nguyên Khang', '116736929976', 'Q12', '2024-10-22', 853975);
CALL MOSOTIETKIEM(6, 'Hoàng Đình Long', '913291590624', 'Q9', '2024-07-10', 591570);
CALL MOSOTIETKIEM(0, 'Trần Đạo', '794641901395', 'Q11', '2024-08-08', 399638);
CALL MOSOTIETKIEM(6, 'Vương Thành Vinh', '942455711969', 'Q5', '2024-03-21', 738135);
CALL MOSOTIETKIEM(3, 'Nguyễn Hữu Khánh', '338429631974', 'Q6', '2024-12-06', 983212);
CALL MOSOTIETKIEM(0, 'Nguyễn Thị Yến', '963236505505', 'Q10', '2024-01-18', 112300);
CALL MOSOTIETKIEM(3, 'Trần Thị Bích Ngọc', '402296197642', 'Q8', '2024-09-01', 697652);
CALL MOSOTIETKIEM(3, 'Nguyễn Anh Vũ', '784101316463', 'Q4', '2024-03-20', 993576);
CALL MOSOTIETKIEM(3, 'Kiều Văn Phước', '365811800062', 'Tân Bình', '2024-10-09', 777422);
CALL MOSOTIETKIEM(3, 'Trần Xuân Đào', '019284843689', 'Q3', '2024-12-28', 155306);
CALL MOSOTIETKIEM(6, 'Danh Thất Kim Luyến', '512892588537', 'Q6', '2024-01-27', 491238);
CALL MOSOTIETKIEM(3, 'Nguyễn Đức Cường', '609831407994', 'Bình Thạnh', '2024-10-27', 636010);
CALL MOSOTIETKIEM(6, 'Nguyễn Quốc Nguyên', '996021345664', 'Q5', '2024-07-12', 618814);
CALL MOSOTIETKIEM(0, 'Nguyễn Ngọc Sơn', '996077179366', 'Q9', '2024-04-27', 979620);
CALL MOSOTIETKIEM(3, 'Huỳnh Thế Hiển', '008179510588', 'Bình Thạnh', '2024-11-15', 617848);
CALL MOSOTIETKIEM(6, 'Lê Trung Nhật', '159357380257', 'Q5', '2024-09-09', 500408);
CALL MOSOTIETKIEM(6, 'Võ Ngọc Khánh', '514832431101', 'Q1', '2024-06-29', 772736);
CALL MOSOTIETKIEM(3, 'Vũ Tuấn Anh', '412611106590', 'Q2', '2024-07-08', 544569);
CALL MOSOTIETKIEM(3, 'Nguyễn Ngọc Lân', '282264551600', 'Q4', '2024-07-12', 374572);
CALL MOSOTIETKIEM(0, 'Hồ Quang Khải', '836980398637', 'Q2', '2024-12-01', 274721);
CALL MOSOTIETKIEM(3, 'Trần Vùn Dậu', '618992841511', 'Q3', '2024-02-19', 247430);
CALL MOSOTIETKIEM(0, 'Lưu Trung Kiên', '663256736636', 'Q12', '2024-02-20', 756471);
CALL MOSOTIETKIEM(6, 'Nguyễn Đưc Cảnh', '589701086079', 'Q10', '2024-12-07', 427843);
CALL MOSOTIETKIEM(6, 'Nguyễn Công Danh', '519850887089', 'Q9', '2024-11-12', 808886);
CALL MOSOTIETKIEM(6, 'Hồ Viết Chính', '448771661888', 'Q2', '2024-04-20', 367193);
CALL MOSOTIETKIEM(0, 'Trần Đức Anh', '180270018221', 'Q1', '2024-09-28', 778310);
CALL MOSOTIETKIEM(0, 'Trần Thành Đạt', '499459316422', 'Q7', '2024-04-19', 883681);
CALL MOSOTIETKIEM(6, 'Phạm Thiên Vũ', '436469573108', 'Q9', '2024-02-01', 775403);
CALL MOSOTIETKIEM(3, 'Lê Văn Thạch', '591582184609', 'Tân Bình', '2024-06-23', 261401);
CALL MOSOTIETKIEM(0, 'Hà Huy Đại', '697292673318', 'Q11', '2024-07-05', 920031);
CALL MOSOTIETKIEM(3, 'Đoàn Thị Kim Chung', '073167360809', 'Q4', '2024-10-01', 711526);
CALL MOSOTIETKIEM(0, 'Trần Thị Duyên Hồng', '494372862983', 'Q12', '2024-03-22', 456597);
CALL MOSOTIETKIEM(3, 'Trần Thị Dung', '517468150551', 'Q10', '2024-07-12', 942930);
CALL MOSOTIETKIEM(3, 'Mai Văn Chư', '522879941754', 'Bình Tân', '2024-12-16', 371084);
CALL MOSOTIETKIEM(6, 'Nguyễn Tuấn Cường', '897464985832', 'Q5', '2024-12-03', 713438);
CALL MOSOTIETKIEM(6, 'Nguyễn Thùy Dung', '370319408827', 'Tân Bình', '2024-09-21', 689445);
CALL MOSOTIETKIEM(3, 'Nguyễn Văn Cường', '060730474082', 'Bình Tân', '2024-11-04', 226973);
CALL MOSOTIETKIEM(0, 'Nguyễn Thành Danh', '162853665597', 'Tân Bình', '2024-12-03', 596739);
CALL MOSOTIETKIEM(3, 'Huỳnh Văn Ân', '778910486503', 'Q2', '2024-05-17', 186955);
CALL MOSOTIETKIEM(6, 'Đào Khánh Duy', '693198948028', 'Tân Bình', '2024-04-25', 328521);
CALL MOSOTIETKIEM(0, 'Trần Đình Hà', '634990373942', 'Tân Bình', '2024-11-11', 272982);
CALL MOSOTIETKIEM(0, 'Nguyễn Anh Khoa', '313590233342', 'Q10', '2024-02-15', 315051);
CALL MOSOTIETKIEM(0, 'Nguyễn Ngọc Hiếu', '948900124400', 'Q6', '2024-02-23', 778475);
CALL MOSOTIETKIEM(3, 'Phạm Quốc Tuyến', '671618574305', 'Q9', '2024-01-25', 710286);
CALL MOSOTIETKIEM(0, 'Nguyễn Đình Duy', '258432167231', 'Q3', '2024-04-05', 929812);
CALL MOSOTIETKIEM(6, 'Nguyễn Trần Nhật Tuấn', '125986641017', 'Bình Thạnh', '2024-02-15', 181327);
CALL MOSOTIETKIEM(3, 'Lý Tấn Dũng', '163029307107', 'Bình Thạnh', '2024-12-19', 973772);
CALL MOSOTIETKIEM(6, 'Nguyễn Vĩnh Lộc', '776147446776', 'Q9', '2024-12-12', 208793);
CALL MOSOTIETKIEM(6, 'Trần Vũ Duy', '812155032013', 'Q5', '2024-01-23', 546851);
CALL MOSOTIETKIEM(3, 'Trần Thanh Vũ', '197104618822', 'Q9', '2024-09-01', 858754);
CALL MOSOTIETKIEM(3, 'Nguyễn Bá Duy', '430098089385', 'Tân Bình', '2024-03-08', 398992);
CALL MOSOTIETKIEM(3, 'Đoàn Thiện Phước', '357727339412', 'Q6', '2024-09-05', 380709);
CALL MOSOTIETKIEM(3, 'Vũ Tuấn Anh', '291621728954', 'Q6', '2024-12-07', 962299);
CALL MOSOTIETKIEM(0, 'Lê Thị Thu Hà', '975370884989', 'Q1', '2024-06-19', 681229);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Thể', '276948588023', 'Q10', '2024-02-26', 652559);
CALL MOSOTIETKIEM(6, 'Nguyễn Ngọc Anh', '082826854060', 'Q9', '2024-07-08', 517120);
CALL MOSOTIETKIEM(0, 'Võ Thị Tiếp Vươn', '287349851954', 'Q10', '2024-07-10', 728331);
CALL MOSOTIETKIEM(3, 'Trương Quốc Dũng', '088955027106', 'Q11', '2024-11-07', 569850);
CALL MOSOTIETKIEM(0, 'Trần Minh Thảo Anh', '331600665680', 'Q10', '2024-06-30', 565099);
CALL MOSOTIETKIEM(6, 'Nguyễn Thị Ngọc Hà', '215414255986', 'Q9', '2024-06-24', 312867);
CALL MOSOTIETKIEM(6, 'Thái Văn Cường', '412361955287', 'Q7', '2024-04-24', 762214);
CALL MOSOTIETKIEM(0, 'Phạm Duy Thịnh', '678665852781', 'Thủ Đức', '2024-10-08', 392890);
CALL MOSOTIETKIEM(3, 'Trần Văn Duy', '558447166656', 'Q12', '2024-10-14', 423347);
CALL MOSOTIETKIEM(3, 'Nguyễn Phương Thanh', '539631717427', 'Q4', '2024-10-24', 169616);
CALL MOSOTIETKIEM(0, 'Hoàng Thanh Minh', '716712664622', 'Q3', '2024-03-18', 952809);
CALL MOSOTIETKIEM(0, 'Đinh Việt Long', '741715536553', 'Q4', '2024-11-13', 304639);
CALL MOSOTIETKIEM(3, 'Lê Bá Khánh Tùng', '533953306040', 'Tân Bình', '2024-10-29', 423095);
CALL MOSOTIETKIEM(0, 'Phạm Viết Thắng', '160962950064', 'Q1', '2024-11-02', 931119);
CALL MOSOTIETKIEM(3, 'Huỳnh Đức Huy', '936665786793', 'Q2', '2024-05-19', 328594);
CALL MOSOTIETKIEM(6, 'Phạm Văn Tài', '888675633790', 'Tân Bình', '2024-08-17', 542608);
CALL MOSOTIETKIEM(6, 'Lê Trương Tuấn Anh', '683190408336', 'Q5', '2024-02-18', 673880);
